crash_id,intersection_id,int_num,direction,distance,latitude,longitude
551176,1272,47486,West,45,37.2802760644417,-121.912452994487
549588,4244,36321,South,137,37.3100144557209,-121.897653811513
551192,7974,96524,South,30,37.3316524049717,-121.782813144431
548553,4142,4311,North,14,37.3176318487505,-121.881248209104
548569,10843,67308,At,0,37.4240469960424,-121.976079035483
548585,1033,20228,At,0,37.2361865292812,-121.922611093714
548602,12252,82532,East,372,37.3230439162268,-121.993995963392
548414,8361,76230,At,0,37.3469860262431,-121.832647249623
552735,,79452,,,,
552751,,6401,West,,,
552767,,8843,North,,,
548423,3730,54911,At,0,37.3396952193102,-121.883144583394
548437,7239,73809,At,0,37.3383661994645,-121.832425499495
548455,5033,17940,North,15,37.2460054118914,-121.803944054924
548471,8368,79640,At,0,37.3223712326552,-121.825893103391
548487,3013,107062,At,0,37.3438539708663,-121.874380917142
548505,4044,10471,At,0,37.3232956088804,-121.899258821301
548521,5232,20459,At,0,37.2512882402935,-121.830837816662
551013,1449,108382,At,0,37.3035703885184,-121.854718569367
551054,2960,90474,East,479,37.3172042434007,-121.921631076126
551072,8607,118106,North,83,37.3278413946605,-121.806572324045
551086,7257,6192,North,100,37.3660521872074,-121.828226750155
551102,3588,112562,At,0,37.3391143630792,-121.865619121545
551113,3415,84094,East,40,37.3236155136485,-121.908528537126
552815,4986,62941,At,0,37.3286003610731,-121.880620931563
552826,7796,125366,South,215,37.2947992881226,-121.784080024923
552849,,24166,West,,,
548524,3387,106303,South,30,37.3347457338783,-121.888082812462
548540,4773,14992,South,150,37.3688570089525,-121.907590914479
552851,9244,60455,South,120,37.3707955836481,-121.916403125
552874,3560,41293,At,0,37.3442521784903,-121.91299456431
552892,572,99670,At,0,37.2592406608562,-121.863074384443
546049,5716,1341,At,0,37.3124160541249,-121.801909914064
546067,3204,15069,At,0,37.3634662814219,-121.891549131509
546083,3321,15014,At,0,37.3495991593925,-121.862267944379
551125,3765,60356,At,0,37.3227057412378,-121.880289300319
551141,5521,85887,At,0,37.3159069105803,-121.843304339006
551158,6982,32999,At,0,37.3508333902438,-121.827006458273
551174,,116654,East,,,
549586,4316,2529,North,18,37.3315288597397,-121.91196225387
551190,,6049,West,,,
548551,938,4641,At,0,37.2730544767379,-121.878584820494
548567,519,124300,South,5,37.2547866414878,-121.858899195702
548583,2105,5532,At,0,37.3038398173568,-121.878735023157
548600,3496,60598,West,20,37.3361396121185,-121.890625085289
548616,2588,37905,North,6,37.3059960630712,-121.906554442662
548412,7286,80520,At,0,37.3369110924232,-121.846516472242
552733,8319,88494,At,0,37.2289557494129,-121.780348976482
552749,5187,53130,At,0,37.2375708921526,-121.82210222786
552765,3196,55725,North,248,37.3525605962615,-121.888452527171
552776,871,20569,At,0,37.2504096516097,-121.866550054039
548432,3504,59080,At,0,37.3341936488306,-121.851461258608
548448,9096,91343,East,144,37.3211810770314,-121.788314246376
548464,3344,121329,At,0,37.3333203169986,-121.896566362543
548482,5262,21339,North,161,37.2755220861323,-121.817505667286
548498,11763,69190,West,75,37.3095052575324,-121.993670552009
548514,9507,116368,West,79,37.2434453675184,-121.772707442923
551011,4051,108019,At,0,37.3381654403568,-121.8906296181
551052,2668,75789,South,157,37.3004997989246,-121.91360619084
548405,858,30140,At,0,37.2477332521266,-121.909223347328
548421,,144129,At,0,,
552740,2083,77483,East,133,37.3025112270978,-121.890115751366
552758,,63139,North,,,
552769,,4652,South,,,
548428,7248,6357,At,0,37.3177987181127,-121.824846655625
548439,2762,19469,North,1320,37.3042777922395,-121.896221075492
548457,6675,115818,At,0,37.3531548739626,-121.847167915628
548473,8400,57936,At,0,37.3410385127547,-121.819482231375
548489,11398,48861,At,0,37.2975802675821,-121.949924025982
548507,3633,60235,West,70,37.3532793447243,-121.903670784203
551002,9965,114872,At,0,37.3857852307631,-121.897906616115
551045,12100,71686,East,180,37.330037961337,-121.949562808024
551070,9989,29523,At,0,37.4045338540384,-121.870448168787
551081,1616,64019,At,0,37.3107045964622,-121.917407548455
551097,11990,43328,North,100,37.3018930179049,-121.994822864935
551111,1860,94995,North,98,37.278400916967,-121.863794626123
552810,6305,12650,At,0,37.3509466384386,-121.836357753523
552824,119,125311,At,0,37.2510369386042,-121.910804961756
552842,,82257,North,,,
551153,4314,2639,At,0,37.3364588283862,-121.917916875593
548538,1459,90639,West,300,37.3166737154322,-121.915382527599
548549,1738,60620,West,38,37.366944561899,-121.913667948871
552869,2115,5477,At,0,37.3068903660608,-121.878603504103
552885,940,125333,North,430,37.2488917195659,-121.909856780054
546047,11820,31217,West,85,37.2914629403057,-121.992344089696
551061,3194,55736,North,135,37.3458900427424,-121.883482375047
551077,2386,41139,At,0,37.3124158745965,-121.903922943113
551088,3177,58156,At,0,37.3234687009949,-121.850833189146
551104,10073,123628,South,500,37.3720969403743,-121.882596212094
551120,9144,31679,North,75,37.3733105034776,-121.870914239435
552817,4221,5390,West,63,37.2922892977761,-121.880286124428
552833,,6027,,,,
551144,8623,116324,East,46,37.2387491301769,-121.774260212239
548529,3972,108844,South,55,37.3461098274272,-121.86686652825
548545,7331,79200,At,0,37.3257201397988,-121.841090689953
552858,,32890,North,,,
552876,,106567,West,,,
552894,9390,17390,East,171,37.3868787361527,-121.860130790466
546065,12342,99538,North,259,37.3022665647068,-121.94996013899
546081,3621,74535,At,0,37.3149773478031,-121.882012973458
551124,6306,32240,East,40,37.3552547203786,-121.830717263885
551140,3729,107073,At,0,37.339192210436,-121.884190880227
551157,7869,131340,At,0,37.317168044659,-121.770638105215
551173,7284,3630,At,0,37.3362454403408,-121.831499339387
551177,2142,32889,At,0,37.2744258127305,-121.860311106232
549589,2280,43966,North,100,37.3147352875589,-121.872256166535
548550,2977,54823,At,0,37.3440727534157,-121.886403565123
548566,4460,92784,East,197,37.2878801010469,-121.844644649288
548570,90,23540,At,0,37.2659299648729,-121.854455266698
548586,528,23781,West,50,37.253138232943,-121.902837540759
548603,3521,18743,At,0,37.3228911546852,-121.898871539212
546056,10780,33472,North,24,37.2475532875162,-121.950324486547
546072,10967,99285,At,0,37.284714818129,-121.994481541148
552914,4053,106061,East,145,37.3322179791125,-121.885586742365
551126,3521,18743,At,0,37.3228911546852,-121.898871539212
551142,6843,61698,At,0,37.3631418103346,-121.825530036603
551159,,78154,East,40,,
551175,9807,14662,East,50,37.3989814005602,-121.837558636615
549587,6273,39126,At,0,37.2602640006093,-121.810145521627
551191,,107062,West,,,
548552,4220,100550,North,75,37.3158726902629,-121.862555115545
548568,2368,47431,At,0,37.3000208399294,-121.866583814442
548584,8409,18875,West,40,37.3354060219513,-121.835402091446
548601,3722,107106,East,60,37.3407768261664,-121.880860742288
548618,8944,112221,At,0,37.3881944491951,-121.924339554672
548634,9401,98009,At,0,37.3959888382872,-121.91053754813
552930,10464,95072,West,140,37.2529655933263,-121.95180743475
552947,5220,110428,South,670,37.3540515330682,-121.859150219644
552964,7894,76009,East,75,37.3741302283251,-121.858534689299
548554,3293,108327,At,0,37.3567738068245,-121.884012913119
548572,12549,143826,West,41,37.3183956932975,-121.767107730417
548588,9771,30502,At,0,37.261742397325,-121.931410777428
548604,10216,75437,South,198,37.3892802570497,-121.842097070035
548622,10083,81510,At,0,37.4160270335149,-121.875033873292
552907,5372,1418,West,54,37.3139384559341,-121.791706535512
552918,,52360,South,,,
552934,,125300,East,,,
552950,,88681,East,430,,
552966,,87614,South,1056,,
551164,7493,32922,At,0,37.3238551989685,-121.808440576949
551180,4289,46991,East,50,37.2301712651809,-121.818080921789
549590,4122,54581,West,100,37.3216950961827,-121.87972123955
551189,3249,116731,At,0,37.3512316431088,-121.87089335356
552820,,32240,West,,,
552836,,64283,North,,,
551084,7367,46826,West,63,37.3276530242735,-121.832616695722
551100,10939,22901,West,164,37.3085171351613,-121.966498536521
551117,7465,33032,At,0,37.3312488480137,-121.812755896453
551134,4059,107117,At,0,37.3371730039942,-121.888463450994
551150,6700,1275,At,0,37.3114325974106,-121.808068644348
551166,10658,143848,At,0,37.4251192112352,-121.974774723949
552839,246,80706,West,265,37.2460279923588,-121.890849484816
552855,,106369,North,,,
552872,,19700,North,,,
552889,1906,41601,South,308,37.2415407595438,-121.859717193914
552905,6702,79530,At,0,37.3187192429959,-121.822419441303
548494,4950,60170,South,22,37.3174172713142,-121.874943180917
548511,8163,109064,At,0,37.3578153912019,-121.83488920572
548528,711,96986,West,160,37.2597809924978,-121.914131035186
548544,6668,6027,At,0,37.3585152889353,-121.843494955948
548561,10866,116478,At,0,37.4150239546427,-121.953801731585
548578,5665,94357,South,26,37.3491206773304,-121.794877429248
548594,9288,94379,South,220,37.3468257393452,-121.788575487213
548620,3719,55857,At,0,37.3411928785566,-121.879986303242
552928,,60334,North,,,
552945,,32339,West,,,
552962,2141,24045,At,0,37.2516701463144,-121.908454010054
552978,,71609,West,,,
548563,6909,84963,North,97,37.2987444336812,-121.834095159077
548579,2097,143362,North,648,37.306648327381,-121.864200792134
548597,7380,82818,At,0,37.339952143679,-121.821511001776
548613,2084,72797,At,0,37.301768198998,-121.891645720877
552900,,131031,East,,,
552911,3838,40523,At,0,37.3333174007822,-121.905401243043
552927,7423,97063,West,70,37.3440857645684,-121.810079544265
552941,,17456,East,,,
552959,4636,71631,East,114,37.3580683655083,-121.893528377348
551155,4687,8469,South,65,37.2442820438008,-121.838788119362
551171,1459,90639,North,335,37.3166341450407,-121.914352599027
549583,8259,17181,East,30,37.2325821201271,-121.772138147374
549599,4833,92762,At,0,37.2779185523874,-121.8351280405
552805,,113607,West,,,
552822,6082,32812,South,121,37.3552796174438,-121.840410154261
551082,3393,128237,North,21,37.3495549606961,-121.904180837125
551098,8336,51094,West,5,37.3451859669103,-121.835301707123
551115,6982,32999,North,9,37.3508570408297,-121.82701545983
551132,1641,102640,At,0,37.3235005009193,-121.911407722324
551148,5521,85887,At,0,37.3159069105803,-121.843304339006
551152,4674,89594,At,0,37.3559934117148,-121.863797493579
551168,5677,23286,North,2,37.324785522698,-121.822331079389
552853,7261,6115,East,240,37.3629499030052,-121.834120450223
552870,,10471,,,,
552887,8361,76230,At,0,37.3469860262431,-121.832647249623
552903,5257,59014,East,30,37.2564482812638,-121.80711708968
552920,,98647,South,,,
548509,1824,87955,At,0,37.3308733418313,-121.88838853491
548526,1771,80761,At,0,37.2612652489658,-121.863999010884
548542,4788,31041,At,0,37.2370019124631,-121.801132732766
548559,7415,79705,At,0,37.3257594397978,-121.829242754402
548576,3013,107062,At,0,37.3438539708663,-121.874380917142
548592,8675,126576,West,548,37.4144073522623,-121.96064846864
552937,5392,123177,At,0,37.2956365925166,-121.808516779461
548617,4865,42305,West,369,37.2407314464515,-121.836184547569
548633,,86206,East,1000,,
552929,3461,9426,North,65,37.3584615023006,-121.855523238801
552946,667,73127,East,515,37.2644981285211,-121.915411301998
552963,1824,87955,At,0,37.3308733418313,-121.88838853491
552979,3970,56858,North,146,37.353723011607,-121.879207187953
548565,1685,64404,North,191,37.2485780467721,-121.877780198192
548581,,41381,West,219,,
548599,12266,29347,At,0,37.3230014082209,-122.001053178271
548615,10958,107645,North,102,37.3084075972364,-121.977616228431
552902,3432,77813,At,0,37.3500029369952,-121.873912331731
552916,3631,60389,At,0,37.3512002848806,-121.901822896266
552932,3999,92740,South,180,37.3121813421105,-121.86970992605
552943,,19854,East,,,
552961,,32416,West,,,
551162,5901,85953,West,45,37.3157589503188,-121.800950494234
551178,9319,116335,At,0,37.2378321479591,-121.772736730457
549585,,93180,West,210,,
551187,9935,13750,At,0,37.2725442240429,-121.935583165356
552806,10651,6709,West,275,37.4126746312783,-121.876318709815
552823,,29864,,,,
551083,4050,59817,At,0,37.3217157348434,-121.874048426223
551099,4049,107051,At,0,37.3366705871091,-121.889511374753
551116,5487,53547,At,0,37.3622477255034,-121.824726777638
551133,8612,79617,At,0,37.3399036774045,-121.843109039209
551149,12193,97547,East,144,37.3192060040653,-121.949636911793
551165,6662,79749,At,0,37.3437980464448,-121.846881884454
552838,1451,92850,South,91,37.3005278770279,-121.858107730956
552854,,55857,West,,,
552871,6078,6160,East,200,37.3604550312297,-121.839397292431
552888,4168,98504,North,12,37.3260420120328,-121.911582315502
552904,,110296,South,,,
552922,616,83599,South,330,37.2196570171391,-121.880640361347
548510,11201,14190,South,67,37.3004313356946,-121.931697890751
548527,1830,103410,At,0,37.3275905765886,-121.882746907902
548543,1272,47486,At,0,37.2803377876527,-121.912318999063
548560,8393,79419,South,15,37.3414668498222,-121.844661373036
548577,2341,69750,West,128,37.2944307476851,-121.913976218893
548593,5940,96865,South,72,37.351969676774,-121.848240690489
548619,,50456,South,109,,
548635,940,125333,East,14,37.2488545215362,-121.909844602828
552931,,55736,North,,,
552948,7098,53239,At,0,37.2955635514387,-121.840736112338
552965,,17390,North,,,
548556,6982,32999,At,0,37.3508333902438,-121.827006458273
548574,3655,55791,North,200,37.3325879095718,-121.873575975007
548590,3444,59630,At,0,37.3473447907303,-121.879510199373
548606,3920,10614,At,0,37.3228789120214,-121.89999093905
552893,,121890,East,,,
552909,4406,66285,East,289,37.267161085051,-121.803761766625
552925,,102464,West,,,
552936,,110813,West,,,
552952,,55516,East,,,
552968,,19084,South,,,
551169,9319,116335,At,0,37.2378321479591,-121.772736730457
549576,12267,52337,At,0,37.3158155304899,-121.994694615678
549592,2098,47497,South,10,37.303573483082,-121.861154982005
552804,4833,92762,At,0,37.2779185523874,-121.8351280405
552821,263,124299,At,0,37.2566276234245,-121.858987661126
552837,12164,14035,At,0,37.3368212051964,-121.937282737366
551085,8533,75514,West,85,37.3274499336794,-121.826602589919
551101,3944,108393,At,0,37.3270761105368,-121.87517222414
551118,4561,32955,At,0,37.2839260077144,-121.834138355156
551135,57,73116,West,385,37.2649585416552,-121.914540536518
551151,11647,99450,At,0,37.3011763689596,-121.96428537038
551167,10223,93389,At,0,37.3940985464453,-121.859413498352
546010,10428,85304,North,21,37.2434748312701,-121.93410571293
548250,10911,81564,North,289,37.414645477892,-121.874577389381
548267,11823,82510,East,48,37.2923910412727,-121.997362181048
548283,8206,3574,West,35,37.3610454745129,-121.838149361672
548300,9087,102486,South,517,37.323566166252,-121.782105722444
548317,9931,25860,At,0,37.3732524593268,-121.918219772266
548333,3527,85876,East,200,37.3305202023869,-121.856930299457
548349,2585,66670,North,90,37.3051103243696,-121.909097596459
550890,6289,64283,North,130,37.3509354436385,-121.830429952398
545966,2276,20250,West,30,37.2432134897801,-121.889618020822
545982,2191,31503,At,0,37.2930173298866,-121.874601627152
546000,9201,115026,At,0,37.382272712408,-121.900593265716
546016,6307,32801,North,130,37.3450287261198,-121.823067996041
546032,3718,55824,At,0,37.3393736805077,-121.878629001184
550919,3919,18589,North,63,37.3241171488436,-121.89999607444
550935,6983,64272,At,0,37.349450898927,-121.829014923645
550946,8476,11890,At,0,37.3247118758726,-121.845828164867
